popularity,vote_average,vote_count,original_title,release_year,release_month,release_day,release_weekday,is_weekend_release,years_since_release,overview_length,title_length,vote_power,rating_power
8.104,6.6,740,5594.0,1994,2,18,4,0,29,294,13,43.61280412695417,43.61280412695417
13.133,6.557,1050,8009.0,2019,6,1,5,1,4,198,17,45.62031026084017,45.62031026084017
20.885,6.6,4776,2872.0,2018,10,18,3,0,5,186,9,55.91234888837375,55.91234888837375
14.768,6.6,570,7961.0,2000,2,11,4,0,23,436,16,41.892768783729665,41.892768783729665
10.664,6.6,470,2884.0,1987,8,7,4,0,36,574,14,40.622063420508354,40.622063420508354
11.505,6.6,505,5770.0,1992,3,5,3,0,31,399,14,41.09514201729727,41.09514201729727
19.203,6.6,802,2501.0,2006,9,22,4,0,17,183,7,44.143141112048625,44.143141112048625
15.442,6.556,1657,2552.0,2020,11,12,3,0,3,111,6,48.602036252817996,48.602036252817996
5.584,6.6,760,3795.0,2017,1,19,3,0,6,121,12,43.788580161887126,43.788580161887126
15.201,6.6,426,9318.0,2016,2,8,0,0,7,436,3,39.97477448730892,39.97477448730892
10.685,6.6,755,1797.0,1989,4,7,4,0,34,204,9,43.74507308278492,43.74507308278492
8.503,6.6,443,2322.0,1986,2,7,4,0,37,225,3,40.23244211205268,40.23244211205268
40.987,6.6,14825,6334.0,1999,5,19,2,0,24,171,41,63.38730865642998,63.38730865642998
66.283,6.556,14172,5337.0,2011,5,15,6,1,12,410,43,62.66942042899423,62.66942042899423
10.512,6.555,747,1559.0,2014,5,23,4,0,9,299,12,43.3770765206227,43.3770765206227
29.913,6.6,10620,6259.0,2015,10,26,0,0,8,240,7,61.18588378532216,61.18588378532216
33.463,6.6,8645,6192.0,2018,5,15,1,0,5,196,23,59.828023630502,59.828023630502
14.558,6.554,4434,7130.0,2014,8,13,2,0,9,191,9,55.03579209215008,55.03579209215008
19.799,6.6,2504,3379.0,2014,12,12,4,0,9,136,13,51.65189048922517,51.65189048922517
23.548,6.554,4783,1063.0,2002,3,22,4,0,21,377,8,55.53225366556209,55.53225366556209
16.27,6.554,920,6419.0,1981,6,26,4,0,42,131,7,44.73406507761728,44.73406507761728
7.051,6.6,316,3262.0,2002,9,13,4,0,21,322,14,38.00875170759005,38.00875170759005
9.466,6.6,1231,1733.0,2007,10,26,4,0,16,292,16,46.968201351016866,46.968201351016866
9.833,6.553,776,7515.0,2017,5,25,3,0,6,336,27,43.61310061595919,43.61310061595919
21.749,6.553,533,4086.0,2006,6,23,4,0,17,381,14,41.15543393270616,41.15543393270616
22.662,6.6,1760,7745.0,1995,2,9,3,0,28,119,22,49.32600491607496,49.32600491607496
13.033,6.6,322,7221.0,1977,11,27,6,1,46,396,10,38.13250533326953,38.13250533326953
8.3,6.6,833,5561.0,2004,8,10,1,0,19,334,16,44.393140455567725,44.393140455567725
21.942,6.6,4598,3014.0,2006,1,20,4,0,17,159,19,55.661721505763495,55.661721505763495
9.454,6.6,626,4496.0,2003,4,11,4,0,20,163,3,42.51024716817727,42.51024716817727
12.493,6.6,349,4034.0,2007,12,27,3,0,16,320,21,38.66235881959083,38.66235881959083
9.905,6.6,465,1074.0,1989,8,17,3,0,34,113,10,40.551625185229256,40.551625185229256
13.939,6.6,422,7614.0,1963,6,4,1,0,60,236,19,39.91265638170543,39.91265638170543
10.658,6.5,301,3184.0,2021,5,14,4,0,2,129,14,37.117775612936654,37.117775612936654
30.894,6.5,329,5478.0,2020,5,15,4,0,3,176,9,37.694102253993414,37.694102253993414
16.993,6.55,1020,7732.0,2021,8,19,3,0,2,511,11,45.38192270897856,45.38192270897856
8.867,6.5,360,2647.0,2018,5,18,4,0,5,209,17,38.277706729163725,38.277706729163725
16.848,6.5,1994,7127.0,2016,9,23,4,0,7,224,27,49.38959564060577,49.38959564060577
8.737,6.5,784,7000.0,2013,5,31,4,0,10,209,8,43.32694416558565,43.32694416558565
10.799,6.5,351,8681.0,1994,4,29,4,0,29,238,24,38.11360264138763,38.11360264138763
5.398,6.5,626,1246.0,2002,6,9,6,1,21,362,12,41.866152514113985,41.866152514113985
59.251,6.5,1003,8763.0,2024,9,20,4,0,-1,151,5,44.92635745163588,44.92635745163588
22.976,6.5,1276,3563.0,2021,7,15,3,0,2,112,4,46.489747564211505,46.489747564211505
11.041,6.549,1302,3198.0,2017,1,19,3,0,6,235,42,46.97220855559061,46.97220855559061
18.619,6.549,2819,8842.0,2017,11,8,2,0,6,230,26,52.02847918159171,52.02847918159171
9.749,6.549,493,8328.0,2015,10,16,4,0,8,330,5,40.62040510206371,40.62040510206371
34.83,6.549,5750,3690.0,2017,5,10,2,0,6,372,32,56.695538028693385,56.695538028693385
9.608,6.549,335,7905.0,1987,1,23,4,0,36,266,14,38.09626098659903,38.09626098659903
9.792,6.5,381,7576.0,1984,6,27,2,0,39,343,26,38.64523395594274,38.64523395594274
14.312,6.5,3486,3016.0,2008,10,11,5,1,15,258,34,53.019180803391734,53.019180803391734
15.36,6.5,2076,2625.0,2008,3,14,4,0,15,300,11,49.65141885519473,49.65141885519473
13.526,6.5,374,772.0,2022,11,10,3,0,1,147,14,38.52501916880767,38.52501916880767
7.904,6.548,798,7231.0,2014,5,18,6,1,9,595,12,43.76264747287757,43.76264747287757
9.063,6.548,454,6885.0,2011,4,15,4,0,12,231,15,40.07570749929082,40.07570749929082
13.716,6.548,425,4832.0,2007,5,17,3,0,16,385,22,39.64446883937184,39.64446883937184
24.226,6.548,1875,3111.0,1993,5,21,4,0,30,261,20,49.35160240439928,49.35160240439928
13.869,6.5,1043,3632.0,2002,7,19,4,0,21,140,20,45.18029599487679,45.18029599487679
7.049,6.547,317,1193.0,2019,1,19,5,1,4,171,23,37.72415040306181,37.72415040306181
10.3,6.547,1033,7277.0,2012,9,1,5,1,11,82,10,45.443971290532645,45.443971290532645
12.858,6.5,391,2068.0,1999,10,1,4,0,24,343,14,38.813201958638004,38.813201958638004
1.644,6.5,8507,7475.0,1997,5,23,4,0,26,373,29,58.81695414608083,58.81695414608083
7.989,6.5,328,1399.0,2019,2,27,2,0,4,151,21,37.67437537997492,37.67437537997492
10.335,6.5,302,1034.0,2018,9,5,2,0,5,311,9,37.139263235810894,37.139263235810894
15.274,6.5,713,3230.0,2007,10,1,0,0,16,227,13,42.710739255207294,42.710739255207294
4.258,6.545,370,5680.0,1972,7,15,5,1,51,183,6,38.72154249976566,38.72154249976566
6.976,6.5,528,6757.0,2016,9,9,4,0,7,163,21,40.761424807078946,40.761424807078946
10.789,6.545,1123,6455.0,2001,2,15,3,0,22,244,14,45.97632790431905,45.97632790431905
9.545,6.545,346,4262.0,2009,5,27,2,0,14,124,16,38.283830684752196,38.283830684752196
12.587,6.5,1407,8637.0,1985,8,1,3,0,38,363,13,47.12451598866692,47.12451598866692
9.766,6.545,322,697.0,2001,1,20,5,1,22,396,6,37.814734455492285,37.814734455492285
32.013,6.5,2556,1943.0,2000,5,19,4,0,23,126,8,51.00283483939271,51.00283483939271
19.28,6.5,1571,6147.0,2006,3,31,4,0,17,111,7,47.84067582442949,47.84067582442949
6.511,6.5,385,1305.0,2003,9,2,1,0,20,116,14,38.7129429015214,38.7129429015214
18.47,6.5,1256,4730.0,1997,12,19,4,0,26,274,9,46.387140855836606,46.387140855836606
35.903,6.5,10556,3735.0,2017,3,8,2,0,6,145,18,60.21953876893301,60.21953876893301
17.927,6.544,4121,3572.0,2015,12,24,3,0,8,127,3,54.472869574931444,54.472869574931444
6.484,6.544,561,1160.0,2003,11,4,1,0,20,360,8,41.43334810570431,41.43334810570431
8.234,6.544,439,7432.0,1999,10,8,4,0,24,439,9,39.83185381291413,39.83185381291413
10.605,6.544,676,2802.0,2006,1,6,4,0,17,250,13,42.65164080993792,42.65164080993792
10.641,6.5,545,5212.0,2007,7,12,3,0,16,149,13,40.96702334234188,40.96702334234188
50.098,6.5,1951,5916.0,2015,10,23,4,0,8,307,37,49.247963485324746,49.247963485324746
26.187,6.5,1263,1490.0,2007,2,6,1,0,16,143,31,46.42323773559422,46.42323773559422
10.129,6.543,588,5629.0,1991,7,10,2,0,32,269,15,41.73404251963233,41.73404251963233
18.519,6.5,908,229.0,1998,10,1,3,0,25,411,22,44.28024311215361,44.28024311215361
14.499,6.5,638,2106.0,2014,2,12,2,0,9,152,9,41.98937895345397,41.98937895345397
7.898,6.5,730,8752.0,2014,7,18,4,0,9,616,15,42.86368748837356,42.86368748837356
13.189,6.5,897,7550.0,1992,10,2,4,0,31,443,16,44.2011054439643,44.2011054439643
8.997,6.5,699,5302.0,1979,3,28,2,0,44,152,8,42.58202217778213,42.58202217778213
26.065,6.5,2023,7043.0,1998,12,25,4,0,25,200,11,49.48340169764782,49.48340169764782
15.211,6.5,1421,8067.0,1987,6,12,4,0,36,157,23,47.18882746736071,47.18882746736071
9.018,6.541,711,8340.0,2015,8,14,4,0,8,112,9,42.96179761854574,42.96179761854574
65.118,6.5,6084,7328.0,2010,6,10,3,0,13,596,14,56.63828303524058,56.63828303524058
54.442,6.54,11940,3601.0,2018,6,6,2,0,5,238,30,61.39577470638834,61.39577470638834
8.522,6.5,522,4753.0,2014,10,31,4,0,9,195,10,40.687279516422,40.687279516422
8.07,6.54,2058,9071.0,1996,8,3,5,1,27,292,13,49.90004112396174,49.90004112396174
21.461,6.54,2904,2268.0,1997,8,15,4,0,26,248,13,52.15119389713051,52.15119389713051
17.939,6.5,3953,4634.0,2000,12,22,4,0,23,321,17,53.83613952424865,53.83613952424865
29.765,6.539,4727,2253.0,2019,1,3,3,0,4,104,11,55.32816317886292,55.32816317886292
30.078,6.5,2160,6155.0,1998,7,10,4,0,25,130,14,49.909121317294755,49.909121317294755
10.553,6.5,333,7765.0,1994,3,9,2,0,29,91,7,37.77241645434856,37.77241645434856
11.722,6.5,868,2053.0,2002,2,22,4,0,21,99,9,43.98773031422505,43.98773031422505
32.191,6.539,1053,4202.0,1990,6,7,3,0,33,324,9,45.51371380059345,45.51371380059345
15.163,6.5,1512,1428.0,2007,12,19,2,0,16,346,20,47.59202313962431,47.59202313962431
25.29,6.539,1399,237.0,1998,6,5,4,0,25,305,16,47.3700037245303,47.3700037245303
16.918,6.538,4189,51.0,2013,8,2,4,0,10,227,6,54.52990141244601,54.52990141244601
13.618,6.538,908,6436.0,1983,12,8,3,0,40,173,13,44.53911222573236,44.53911222573236
13.504,6.538,1994,2052.0,1996,5,31,4,0,27,322,11,49.67833481512008,49.67833481512008
48.263,6.538,8244,6935.0,2004,5,26,2,0,19,431,22,58.95551429238881,58.95551429238881
12.771,6.537,671,4289.0,2022,9,23,4,0,1,224,3,42.55755877199983,42.55755877199983
12.808,6.537,1598,6451.0,2010,11,26,4,0,13,185,5,48.22432308079556,48.22432308079556
8.08,6.536,543,4657.0,2015,8,14,4,0,8,186,16,41.169932277450435,41.169932277450435
14.188,6.5,1443,3676.0,2012,6,7,3,0,11,155,10,47.28862007644301,47.28862007644301
12.131,6.5,302,9038.0,2002,2,2,5,1,21,367,5,37.139263235810894,37.139263235810894
13.008,6.536,2168,756.0,2003,11,26,2,0,20,382,9,50.20969259476445,50.20969259476445
11.492,6.535,303,2882.0,2004,10,8,4,0,19,265,18,37.36077602868966,37.36077602868966
12.924,6.535,976,2702.0,2008,9,19,4,0,15,387,10,44.990120271099585,44.990120271099585
10.917,6.535,767,8318.0,1999,3,19,4,0,24,238,10,43.41716590612004,43.41716590612004
9.241,6.535,649,599.0,1998,10,23,4,0,25,250,9,42.32701439148408,42.32701439148408
10.992,6.5,3344,3491.0,2019,10,1,1,0,4,394,22,52.74894282165514,52.74894282165514
35.082,6.5,3950,5570.0,2019,9,19,3,0,4,397,17,53.83120593767404,53.83120593767404
12.935,6.5,438,9426.0,2016,8,17,2,0,7,136,3,39.54924618498862,39.54924618498862
32.644,6.534,3513,8353.0,1996,5,10,4,0,27,350,7,53.346910095993174,53.346910095993174
6.05,6.5,315,1966.0,2019,12,11,2,0,4,188,9,37.41232438831493,37.41232438831493
16.633,6.5,1065,8037.0,2007,12,25,1,0,16,87,15,45.315845930717636,45.315845930717636
14.861,6.5,726,6672.0,1995,11,17,4,0,28,269,22,42.828022103967875,42.828022103967875
11.302,6.533,588,666.0,1985,3,6,2,0,38,353,31,41.670258257795815,41.670258257795815
8.767,6.5,1153,2342.0,2019,8,29,3,0,4,149,16,45.8314314059423,45.8314314059423
12.012,6.532,465,1392.0,2022,10,28,4,0,1,214,8,40.13382056210872,40.13382056210872
13.501,6.5,485,7884.0,2017,7,26,2,0,6,607,18,40.21035605535321,40.21035605535321
5.171,6.532,480,3025.0,2014,9,3,2,0,9,428,10,40.340765008330834,40.340765008330834
7.294,6.5,1504,1438.0,2011,1,5,2,0,12,677,18,47.557563151689344,47.557563151689344
13.335,6.5,735,6877.0,2010,10,21,3,0,13,252,15,42.907995771737696,42.907995771737696
9.244,6.5,755,5571.0,2010,7,23,4,0,13,386,17,43.082268945166966,43.082268945166966
8.31,6.5,518,7506.0,1993,8,25,2,0,30,368,22,40.63737524057827,40.63737524057827
24.705,6.531,1681,3711.0,1997,9,29,0,0,26,341,14,48.51056236752033,48.51056236752033
18.168,6.532,2429,7815.0,1987,11,13,4,0,36,448,15,50.92116317533757,50.92116317533757
21.082,6.531,2067,2254.0,2021,7,1,3,0,2,190,36,49.85985648588856,49.85985648588856
18.673,6.531,1738,6002.0,2019,6,14,4,0,4,338,5,48.72821887424782,48.72821887424782
10.923,6.531,985,8209.0,2018,5,9,2,0,5,210,14,45.02246965190981,45.02246965190981
20.182,6.531,1338,9059.0,2006,7,29,5,1,17,692,4,47.02109927570904,47.02109927570904
20.794,6.5,369,4252.0,1983,4,15,4,0,40,304,17,38.43776953664875,38.43776953664875
28.989,6.53,1285,6625.0,2023,11,16,3,0,0,290,12,46.7501761383281,46.7501761383281
18.666,6.5,2326,6266.0,2020,3,6,4,0,3,167,20,50.3901785614649,50.3901785614649
9.946,6.5,685,4220.0,2019,8,29,3,0,4,133,15,42.45070458021825,42.45070458021825
11.038,6.5,1496,1692.0,1990,4,6,4,0,33,130,8,47.52291949872759,47.52291949872759
8.992,6.5,503,3053.0,2002,5,3,4,0,21,401,16,40.4467457424639,40.4467457424639
12.641,6.53,4120,6858.0,2004,6,11,4,0,19,361,25,54.354747887642475,54.354747887642475
12.006,6.5,1042,3458.0,2006,7,15,5,1,17,249,21,45.17406695750502,45.17406695750502
7.052,6.5,634,5687.0,2013,3,15,4,0,10,344,22,41.948562492802495,41.948562492802495
16.98,6.5,707,559.0,1982,5,21,4,0,41,423,5,42.65588660900918,42.65588660900918
24.152,6.5,3690,8430.0,2009,1,22,3,0,14,379,30,53.38874256969499,53.38874256969499
11.912,6.5,303,7746.0,2002,11,22,4,0,21,253,18,37.16068005914044,37.16068005914044
10.083,6.5,416,5865.0,2000,1,24,0,0,23,380,12,39.21506044169221,39.21506044169221
20.795,6.5,1883,2511.0,1981,6,24,2,0,42,195,18,49.017490958386006,49.017490958386006
9.7,6.527,2390,3439.0,2015,7,17,4,0,8,156,14,50.776580896600485,50.776580896600485
13.695,6.527,410,4910.0,2013,3,7,3,0,10,581,21,39.28335791101692,39.28335791101692
19.199,6.527,2777,2238.0,2013,5,15,2,0,10,233,4,51.75575853767237,51.75575853767237
17.663,6.527,1380,704.0,2007,11,28,2,0,16,285,5,47.19388570230245,47.19388570230245
17.109,6.527,2086,2921.0,2004,7,2,4,0,19,429,33,49.88901293449289,49.88901293449289
11.292,6.5,844,4324.0,2022,9,30,4,0,1,159,19,43.80568807782163,43.80568807782163
19.997,6.526,3314,5342.0,2017,12,20,2,0,6,348,15,52.90114540249787,52.90114540249787
11.386,6.5,378,6623.0,2017,10,26,3,0,6,212,26,38.59398533303577,38.59398533303577
49.493,6.526,4219,5273.0,2014,11,22,5,1,9,174,22,54.47637499627815,54.47637499627815
11.533,6.5,401,9295.0,2010,9,18,5,1,13,180,8,38.976938576023635,38.976938576023635
13.14,6.5,539,3328.0,2003,11,24,0,0,20,104,7,40.895199407129084,40.895199407129084
39.612,6.526,6128,1129.0,2008,11,21,4,0,15,259,4,56.91185520162788,56.91185520162788
16.107,6.5,1274,5864.0,2001,1,12,4,0,22,266,19,46.47955947435142,46.47955947435142
22.636,6.5,1812,7450.0,1987,6,29,0,0,36,230,20,48.76779836990653,48.76779836990653
11.108,6.525,1182,8056.0,2016,3,25,4,0,7,93,15,46.169652837458976,46.169652837458976
8.804,6.5,375,7320.0,2007,9,9,6,1,16,225,25,38.542329432034315,38.542329432034315
15.872,6.524,891,4256.0,2018,10,12,4,0,5,148,9,44.320573048951985,44.320573048951985
13.639,6.5,669,5557.0,2017,7,17,0,0,6,328,6,42.29730513050258,42.29730513050258
19.133,6.524,4063,5537.0,2013,7,18,3,0,10,147,5,54.213937581921265,54.213937581921265
16.245,6.5,596,7476.0,1968,12,23,0,0,55,172,12,41.54746123705191,41.54746123705191
18.764,6.5,999,781.0,2006,1,26,3,0,17,250,8,44.90040931338389,44.90040931338389
9.263,6.524,674,7666.0,1991,11,1,4,0,32,185,27,42.501985595252386,42.501985595252386
29.317,6.5,7148,8589.0,2008,6,19,3,0,15,538,6,57.68573047748454,57.68573047748454
8.399,6.5,1150,8640.0,2018,12,21,4,0,5,413,17,45.81451165669224,45.81451165669224
17.934,6.5,697,8337.0,2017,7,13,3,0,6,166,11,42.56342416795542,42.56342416795542
19.036,6.523,4397,1202.0,2011,5,13,4,0,12,344,11,54.720828431181225,54.720828431181225
27.999,6.523,10391,4546.0,2012,5,23,2,0,11,527,14,60.329867335119886,60.329867335119886
15.864,6.523,927,2281.0,1972,8,6,6,1,51,348,70,44.57186599296438,44.57186599296438
13.912,6.523,501,7703.0,1981,3,20,4,0,42,141,30,40.56392858074915,40.56392858074915
8.085,6.522,465,6915.0,2022,10,14,4,0,1,151,26,40.07237870576746,40.07237870576746
18.395,6.522,2563,443.0,2018,8,17,4,0,5,205,5,51.19328994126054,51.19328994126054
19.736,6.5,486,5505.0,2012,2,7,1,0,11,228,32,40.22371680003683,40.22371680003683
9.842,6.5,1310,3808.0,2009,2,4,2,0,14,193,23,46.66054564446405,46.66054564446405
12.908,6.5,790,4904.0,2019,2,6,2,0,4,114,36,43.376436790489755,43.376436790489755
4.935,6.521,377,3788.0,1984,10,26,4,0,39,328,24,38.70144504963533,38.70144504963533
13.948,6.5,446,1437.0,2008,3,19,2,0,15,349,20,39.6666308649882,39.6666308649882
29.048,6.5,3843,2553.0,2003,8,5,1,0,20,287,13,53.65274700558619,53.65274700558619
50.486,6.52,842,2324.0,2024,4,3,2,0,-1,142,22,43.92502456617209,43.92502456617209
11.564,6.52,545,4150.0,2010,12,22,2,0,13,569,20,41.09307572185678,41.09307572185678
4.551,6.519,390,1131.0,1993,11,24,2,0,30,121,19,38.9100045835446,38.9100045835446
20.998,6.5,491,9081.0,1990,3,10,5,1,33,475,19,40.2901116572,40.2901116572
11.189,6.519,500,9322.0,2001,10,29,0,0,22,295,6,40.526055172972235,40.526055172972235
9.145,6.5,339,3240.0,2022,9,30,4,0,1,344,2,37.88814651446635,37.88814651446635
9.87,6.518,333,3806.0,2020,11,17,1,0,3,390,30,37.87701699222213,37.87701699222213
15.632,6.5,445,5522.0,2021,8,26,3,0,2,671,9,39.652073188130416,39.652073188130416
8.348,6.518,640,934.0,2021,12,10,4,0,2,113,18,42.126026000208924,42.126026000208924
9.672,6.5,614,3217.0,2018,9,27,3,0,5,329,15,41.740544740742365,41.740544740742365
42.79,6.518,17454,8145.0,2013,10,30,2,0,10,372,20,63.663792092556086,63.663792092556086
41.193,6.518,3301,7536.0,2011,1,13,3,0,12,453,12,52.81068466436111,52.81068466436111
29.739,6.518,743,8431.0,2002,7,17,2,0,21,381,10,43.09728346504209,43.09728346504209
17.655,6.518,1628,8370.0,1998,3,6,4,0,25,310,13,48.20531344486813,48.20531344486813
18.728,6.5,863,7296.0,2019,8,30,4,0,4,241,12,43.95022299722636,43.95022299722636
7.502,6.5,389,125.0,2015,7,8,2,0,8,135,14,38.779953804304,38.779953804304
28.202,6.517,6047,6706.0,2014,5,22,3,0,9,179,12,56.74666617568951,56.74666617568951
13.276,6.5,806,5850.0,2017,4,21,4,0,6,91,11,43.50660384375467,43.50660384375467
28.682,6.516,3380,1044.0,2015,9,17,3,0,8,209,10,52.94853904644458,52.94853904644458
18.162,6.515,439,3346.0,2023,10,6,4,0,0,202,33,39.65533734583367,39.65533734583367
14.202,6.515,3389,1274.0,2015,10,2,4,0,8,209,5,52.957732580439846,52.957732580439846
7.981,6.515,408,5674.0,2011,9,16,4,0,12,111,8,39.17935424161885,39.17935424161885
16.358,6.515,903,7759.0,2009,9,16,2,0,14,396,11,44.346493282955024,44.346493282955024
21.023,6.5,406,7177.0,1990,8,8,2,0,33,164,12,39.05728570537686,39.05728570537686
13.425,6.5,683,9146.0,1997,1,31,4,0,26,171,4,42.43172646454658,42.43172646454658
7.384,6.5,301,2113.0,2007,7,15,6,1,16,324,14,37.117775612936654,37.117775612936654
15.818,6.514,613,5208.0,2023,6,24,5,1,0,152,8,41.81984696195049,41.81984696195049
26.285,6.514,2347,3211.0,2010,6,17,3,0,13,209,20,50.55723314469519,50.55723314469519
13.744,6.5,450,7840.0,2009,2,6,4,0,14,246,22,39.724537706767414,39.724537706767414
14.049,6.5,434,632.0,1981,7,17,4,0,42,141,6,39.489749202076446,39.489749202076446
11.21,6.514,7022,7056.0,2006,6,3,5,1,17,193,37,57.694144655619866,57.694144655619866
11.62,6.5,1274,1076.0,2008,5,14,2,0,15,175,9,46.47955947435142,46.47955947435142
39.846,6.514,8493,8596.0,2005,6,13,0,0,18,232,17,58.93290913502813,58.93290913502813
14.293,6.5,379,9296.0,2015,2,19,3,0,8,337,3,38.611113142682804,38.611113142682804
5.879,6.5,396,2576.0,2013,7,24,2,0,10,207,11,38.89558582446674,38.89558582446674
8.413,6.5,997,6985.0,2014,4,3,3,0,9,161,10,44.88739629602452,44.88739629602452
50.474,6.513,13408,6670.0,2014,4,16,2,0,9,471,24,61.89747697304731,61.89747697304731
8.339,6.5,383,100.0,1971,12,17,4,0,52,466,26,38.67917659182022,38.67917659182022
10.566,6.5,570,2599.0,1986,10,24,4,0,37,276,11,41.25802986276407,41.25802986276407
14.24,6.5,1294,7867.0,2005,6,1,2,0,18,340,37,46.58072883186865,46.58072883186865
28.532,6.5,2586,974.0,1987,5,18,0,0,36,332,20,51.07865218420919,51.07865218420919
17.544,6.5,514,4383.0,2023,2,9,3,0,0,490,23,40.587084854314284,40.587084854314284
14.04,6.512,3331,4467.0,2018,12,13,3,0,5,122,20,52.820967957403205,52.820967957403205
39.163,6.512,13091,8810.0,2016,5,18,2,0,7,137,17,61.73217521116441,61.73217521116441
10.591,6.5,545,8852.0,1990,8,1,2,0,33,272,13,40.96702334234188,40.96702334234188
22.212,6.511,631,5701.0,2024,3,7,3,0,-1,444,14,41.988718845290194,41.988718845290194
13.015,6.5,756,8245.0,2018,3,14,2,0,5,184,20,43.09086114734342,43.09086114734342
23.919,6.511,2388,4762.0,2004,11,3,2,0,19,391,8,50.64666088923835,50.64666088923835
12.44,6.51,687,2164.0,2017,3,3,4,0,6,902,21,42.534965334946065,42.534965334946065
12.248,6.511,1254,8174.0,2014,5,24,5,1,9,186,10,46.45527433454547,46.45527433454547
20.35,6.5,3740,3015.0,2007,8,17,4,0,16,389,21,53.476203523262946,53.476203523262946
15.609,6.51,1215,3573.0,2001,10,5,4,0,22,159,8,46.24262662704499,46.24262662704499
54.781,6.51,6979,4369.0,2008,10,30,3,0,15,410,27,57.61873531437428,57.61873531437428
18.887,6.51,2076,4225.0,1973,6,27,2,0,50,151,16,49.727805653433485,49.727805653433485
16.308,6.5,3747,7584.0,2016,5,31,1,0,7,174,14,53.48835468182904,53.48835468182904
6.038,6.5,455,2016.0,1997,1,1,2,0,26,116,9,39.79620326184351,39.79620326184351
16.304,6.5,399,6958.0,2023,1,13,4,0,0,418,20,38.94451955620188,38.94451955620188
19.964,6.507,1228,607.0,2018,11,21,2,0,5,288,6,46.290512404946185,46.290512404946185
9.427,6.5,597,4800.0,2017,11,3,4,0,6,169,16,41.5583399006791,41.5583399006791
17.893,6.507,4097,754.0,2016,7,28,3,0,7,197,8,54.126880917494084,54.126880917494084
12.134,6.507,946,3541.0,2014,4,11,4,0,9,135,3,44.59441719936181,44.59441719936181
7.99,6.5,342,423.0,1984,9,21,4,0,39,315,9,37.94524790657861,37.94524790657861
26.347,6.5,2414,1514.0,1993,5,28,4,0,30,285,11,50.631454679563376,50.631454679563376
39.28,6.506,1723,2708.0,2024,3,20,2,0,-1,172,27,48.48533034766099,48.48533034766099
13.418,6.5,462,6842.0,2022,3,25,4,0,1,249,10,39.895225851560525,39.895225851560525
14.652,6.5,705,8772.0,2019,3,13,2,0,4,341,11,42.63749904370607,42.63749904370607
11.193,6.506,353,9129.0,2015,5,11,0,0,8,153,7,38.185645716848335,38.185645716848335
15.085,6.506,450,6433.0,1985,4,10,2,0,38,309,6,39.76120651080443,39.76120651080443
11.915,6.505,753,8558.0,2020,7,24,4,0,3,152,5,43.09817735389176,43.09817735389176
32.429,6.5,1125,6559.0,2024,5,1,2,0,-1,236,5,45.671774256547636,45.671774256547636
14.94,6.5,1256,7933.0,2014,10,21,1,0,9,367,27,46.387140855836606,46.387140855836606
12.455,6.505,429,4725.0,2010,9,23,3,0,13,95,12,39.44492278251289,39.44492278251289
13.608,6.5,302,3411.0,1985,2,22,4,0,38,147,14,37.139263235810894,37.139263235810894
8.007,6.5,1350,6329.0,1994,11,18,4,0,29,248,22,46.8559021967413,46.8559021967413
14.224,6.505,1114,7686.0,2012,3,12,0,0,11,232,45,45.643045993731896,45.643045993731896
21.351,6.5,566,9084.0,1990,6,7,3,0,33,147,18,41.212335474230386,41.212335474230386
18.087,6.5,1147,7561.0,1986,3,26,2,0,37,385,13,45.79754774971683,45.79754774971683
15.702,6.503,3413,2523.0,2008,4,17,3,0,15,400,25,52.906066291513575,52.906066291513575
5.707,6.503,7565,49.0,2003,6,5,3,0,20,303,16,58.08102299316992,58.08102299316992
20.453,6.5,475,1570.0,1988,4,15,4,0,35,185,6,40.07521605250423,40.07521605250423
1.045,6.502,2267,247.0,2019,7,26,4,0,4,133,23,50.23870212883937,50.23870212883937
8.337,6.5,317,3773.0,2016,4,6,2,0,7,401,8,37.45333398807115,37.45333398807115
17.355,6.5,1155,321.0,2012,2,24,4,0,11,220,12,45.8426868200101,45.8426868200101
9.946,6.5,1412,3454.0,2009,12,23,2,0,14,298,16,47.14755748744943,47.14755748744943
13.329,6.502,1171,7590.0,2005,12,25,6,1,18,114,13,45.9461682398305,45.9461682398305
23.849,6.502,1901,521.0,1999,3,5,4,0,24,350,12,49.09439940267089,49.09439940267089
9.782,6.502,568,4005.0,1968,10,30,2,0,55,352,20,41.2479105826894,41.2479105826894
11.049,6.5,407,6893.0,1984,12,14,4,0,39,133,15,39.07323663362705,39.07323663362705
13.711,6.5,708,5115.0,2022,4,1,4,0,1,264,19,42.66506092245883,42.66506092245883
10.311,6.501,615,7039.0,2021,9,17,4,0,2,251,22,41.75752850993141,41.75752850993141
14.232,6.501,760,8963.0,2020,9,8,1,0,3,307,7,43.131751459458826,43.131751459458826
12.26,6.5,976,1628.0,1995,10,27,4,0,28,139,7,44.749163238278086,44.749163238278086
17.893,6.5,2672,5888.0,2019,8,8,3,0,4,271,33,51.29121865490297,51.29121865490297
6.859,6.5,437,4099.0,2014,8,20,2,0,9,529,15,39.5344229174469,39.5344229174469
29.81,6.499,3527,5717.0,2014,3,19,2,0,9,264,5,53.0869932249063,53.0869932249063
10.556,6.5,484,1243.0,2011,2,25,4,0,12,374,17,40.19696779109364,40.19696779109364
21.609,6.5,1861,8690.0,2009,10,16,4,0,14,228,25,48.94114197594058,48.94114197594058
