popularity,vote_average,vote_count,original_title,release_year,release_month,release_day,release_weekday,is_weekend_release,years_since_release,overview_length,title_length,vote_power,rating_power
22.152,7.7,1227,5960.0,1997,3,21,4,0,26,433,6,54.771194237044575,54.771194237044575
35.333,7.229,7969,845.0,1989,6,21,2,0,34,141,6,64.94128611022842,64.94128611022842
13.754,6.0,1796,8672.0,2012,5,17,3,0,11,449,36,44.96324332070135,44.96324332070135
5.61,5.909,561,6216.0,2018,2,1,3,0,5,320,12,37.41284443102182,37.41284443102182
14.538,6.4,1233,4471.0,1994,11,4,4,0,29,334,27,45.55530370857814,45.55530370857814
12.843,7.9,881,9339.0,1957,1,15,1,0,66,435,4,53.579317242453655,53.579317242453655
11.228,6.2,599,1583.0,2012,3,7,2,0,11,203,13,39.66096386234011,39.66096386234011
12.224,5.5,464,5158.0,2008,2,1,4,0,15,437,18,33.781205730730456,33.781205730730456
21.77,7.152,3208,4478.0,2003,11,14,4,0,20,370,47,57.7432071132177,57.7432071132177
10.494,7.5,485,6693.0,1950,5,12,4,0,73,213,18,46.3965646792537,46.3965646792537
6.648,5.491,522,992.0,2011,10,5,2,0,12,696,16,34.37136181918049,34.37136181918049
8.086,6.9,655,1868.0,2016,9,30,4,0,7,182,6,44.75450944371421,44.75450944371421
8.782,6.8,371,9436.0,2004,8,20,4,0,19,323,7,40.2484782090574,40.2484782090574
10.797,4.903,554,2489.0,2014,5,16,4,0,9,238,11,30.981900661698766,30.981900661698766
8.736,7.3,714,5639.0,2015,10,23,4,0,8,169,8,47.97766256166625,47.97766256166625
25.063,7.013,1091,822.0,2003,9,27,5,1,20,178,19,49.06130805416591,49.06130805416591
10.185,6.4,503,5545.0,1977,4,8,4,0,46,210,5,39.82448811565676,39.82448811565676
11.288,6.6,710,2201.0,1995,9,22,4,0,28,138,14,43.34003803670139,43.34003803670139
14.086,7.8,386,5631.0,2015,9,1,1,0,8,184,23,46.475712605632296,46.475712605632296
27.24,6.2,1466,5611.0,1988,6,17,4,0,35,193,8,45.20404362448649,45.20404362448649
12.722,6.099,698,5069.0,2020,10,2,4,0,3,139,12,39.94631987688401,39.94631987688401
33.275,6.582,6456,3451.0,2015,2,4,2,0,8,442,10,57.74336004966741,57.74336004966741
14.81,7.0,1116,5783.0,2013,3,14,3,0,10,148,8,49.128812593484405,49.128812593484405
11.45,7.1,598,2151.0,1970,12,18,4,0,53,166,7,45.406357346619686,45.406357346619686
21.984,5.8,2093,912.0,1992,4,3,4,0,31,392,9,44.3516220702968,44.3516220702968
10.995,6.2,845,5995.0,2019,8,16,4,0,4,209,10,41.79122002955858,41.79122002955858
14.2,7.1,451,9004.0,2006,1,26,3,0,17,449,12,43.40714347680884,43.40714347680884
19.708,7.9,2245,2565.0,2007,1,5,4,0,16,133,15,60.96355846885727,60.96355846885727
15.72,7.7,718,9033.0,2013,9,24,1,0,10,233,7,50.649532454452064,50.649532454452064
25.36,6.6,1977,7186.0,2014,9,5,4,0,9,226,9,50.09295398040553,50.09295398040553
13.362,6.8,338,3290.0,1974,4,3,2,0,49,236,20,39.61680073018706,39.61680073018706
15.697,6.9,2014,8454.0,2005,2,2,2,0,18,403,9,52.497783873227405,52.497783873227405
16.523,6.61,1429,225.0,2014,12,31,2,0,9,362,19,48.02449047070863,48.02449047070863
11.818,6.8,368,2959.0,1980,11,19,2,0,43,434,13,40.19341717947558,40.19341717947558
14.441,7.1,654,5528.0,2000,11,22,2,0,23,331,6,46.04091017301028,46.04091017301028
15.265,6.654,4793,1272.0,2008,9,5,4,0,15,278,18,56.39345124137227,56.39345124137227
7.84,4.441,313,7052.0,2019,8,30,4,0,4,78,11,25.53305425041855,25.53305425041855
10.925,6.4,330,1985.0,1986,10,27,0,0,37,180,5,37.133557602413205,37.133557602413205
15.744,5.856,400,6354.0,2012,8,28,1,0,11,353,27,35.100638118307266,35.100638118307266
20.002,7.4,500,4030.0,1962,12,21,4,0,61,391,9,46.002885148028,46.002885148028
14.346,6.3,722,5007.0,1993,1,15,4,0,30,132,14,41.47547809960022,41.47547809960022
10.962,5.7,652,621.0,2009,12,4,4,0,14,331,7,36.94498963687566,36.94498963687566
82.535,7.952,7172,2843.0,2023,5,3,2,0,0,263,30,70.5984862447174,70.5984862447174
27.764,7.288,3368,224.0,2016,10,7,4,0,7,265,15,59.19584162194696,59.19584162194696
20.559,7.591,358,6742.0,1958,9,30,1,0,65,216,15,44.660300251014526,44.660300251014526
23.096,7.5,475,3193.0,2018,2,14,2,0,5,582,18,46.24063390673565,46.24063390673565
17.805,7.667,735,5181.0,2019,8,2,4,0,4,779,24,50.61163132029429,50.61163132029429
26.629,7.0,692,3762.0,1992,1,22,2,0,31,270,7,45.78720999432933,45.78720999432933
13.027,5.9,381,6086.0,1984,11,9,4,0,39,198,26,35.0779815907788,35.0779815907788
10.591,5.4,418,7844.0,2007,10,5,4,0,16,168,30,32.60450296757954,32.60450296757954
21.553,7.9,2088,9148.0,2018,6,2,5,1,5,440,5,60.39108201629687,60.39108201629687
56.783,7.044,2816,7045.0,2024,4,24,2,0,-1,196,12,55.95350519692117,55.95350519692117
38.615,6.079,6785,2898.0,2013,1,17,3,0,10,255,30,53.63268841074724,53.63268841074724
10.255,7.3,580,9005.0,2001,6,15,4,0,22,129,4,46.46268052501895,46.46268052501895
25.1,8.193,311,8379.0,2024,6,14,4,0,-1,153,16,47.05242511772309,47.05242511772309
18.764,6.5,999,781.0,2006,1,26,3,0,17,250,8,44.90040931338389,44.90040931338389
12.423,5.7,718,6037.0,2018,3,15,3,0,5,141,15,37.49380973900997,37.49380973900997
35.942,7.555,4266,8283.0,2002,11,26,1,0,21,222,15,63.14972376948534,63.14972376948534
28.542,7.241,2231,2272.0,2018,2,22,3,0,5,237,9,55.8328407154722,55.8328407154722
16.347,6.0,756,6783.0,2009,11,24,1,0,14,201,38,39.77617952062469,39.77617952062469
22.352,4.9,761,1137.0,2005,2,4,4,0,18,282,9,32.51613812286457,32.51613812286457
34.133,5.575,6015,2698.0,2007,1,15,0,0,16,376,11,48.51464160088544,48.51464160088544
27.822,6.4,1456,3363.0,1993,4,7,2,0,30,121,17,46.61846275964931,46.61846275964931
13.418,6.5,462,6842.0,2022,3,25,4,0,1,249,10,39.895225851560525,39.895225851560525
12.964,7.1,903,1805.0,1988,9,23,4,0,35,431,12,48.32848845878445,48.32848845878445
12.247,6.3,553,2966.0,2001,11,9,4,0,22,409,5,39.79813752650789,39.79813752650789
9.367,6.0,301,2479.0,2020,10,8,3,0,3,369,9,34.26256210424922,34.26256210424922
15.228,6.76,1327,2940.0,2003,6,18,2,0,20,203,13,48.61406227104592,48.61406227104592
8.929,7.526,367,4740.0,1936,4,9,3,0,87,332,22,44.464232192659374,44.464232192659374
16.079,6.996,1901,8295.0,2007,12,9,6,1,16,272,14,52.824426056764935,52.824426056764935
14.89,6.056,2485,4596.0,2016,7,7,3,0,7,487,32,47.348413727659896,47.348413727659896
68.793,6.6,2980,601.0,2023,12,20,2,0,0,241,28,52.80009301827527,52.80009301827527
96.836,7.4,22937,1336.0,2016,4,27,2,0,7,295,26,74.30007150164107,74.30007150164107
10.412,7.051,379,7345.0,1956,6,29,4,0,67,391,14,41.88414750293176,41.88414750293176
57.25,7.3,8507,6883.0,2016,6,8,2,0,7,138,15,66.05596388713694,66.05596388713694
9.347,6.025,386,8233.0,1969,12,17,2,0,54,216,5,35.89950877550444,35.89950877550444
11.203,6.5,344,5457.0,1997,3,7,4,0,26,461,13,37.98303871070384,37.98303871070384
19.665,5.6,693,5755.0,2020,8,20,3,0,3,268,5,36.6378429788381,36.6378429788381
10.373,6.2,384,48.0,2007,2,9,4,0,16,134,15,36.910108672584265,36.910108672584265
14.493,7.1,915,8061.0,2020,4,22,2,0,3,208,15,48.42211618918632,48.42211618918632
6.366,6.473,905,1577.0,2017,12,28,3,0,6,112,28,44.07491142801621,44.07491142801621
23.367,6.697,6754,5536.0,2010,10,13,2,0,13,371,3,59.05440216289062,59.05440216289062
14.823,6.0,1017,8733.0,2021,2,12,4,0,2,223,18,41.55357118266281,41.55357118266281
10.447,6.156,762,5724.0,1993,7,30,4,0,30,446,10,40.85896044058711,40.85896044058711
16.726,4.6,1500,6409.0,1994,12,23,4,0,29,112,14,33.64387942551392,33.64387942551392
15.478,6.002,636,3661.0,2015,3,12,3,0,8,194,23,38.75353147274412,38.75353147274412
13.832,6.759,1226,8459.0,2010,6,14,0,0,13,221,11,48.07222119880105,48.07222119880105
27.816,5.7,1189,6326.0,1989,6,9,4,0,34,107,31,40.365738940801776,40.365738940801776
10.556,5.33,458,4138.0,2014,7,9,2,0,9,212,29,32.66783761962271,32.66783761962271
48.934,7.055,8784,8231.0,1986,5,16,4,0,37,273,7,64.06505105938255,64.06505105938255
16.371,6.8,1750,1853.0,2008,12,31,2,0,15,269,8,50.78200785954379,50.78200785954379
12.091,5.6,795,5963.0,2008,2,28,3,0,15,446,8,37.40575544072854,37.40575544072854
23.57,7.505,6037,8261.0,2001,10,5,4,0,22,120,12,65.33723996755222,65.33723996755222
14.048,7.425,1428,7053.0,2019,7,12,4,0,4,274,12,53.94062157112926,53.94062157112926
24.569,7.216,3543,1651.0,2005,5,6,4,0,18,223,5,58.9764496254074,58.9764496254074
8.848,5.6,802,1924.0,2007,5,26,5,1,16,132,17,37.45478639810186,37.45478639810186
11.352,7.444,1781,4866.0,2013,9,21,5,1,10,167,8,55.72199953018094,55.72199953018094
9.688,7.3,453,8517.0,2012,9,13,3,0,11,205,15,44.66210954570184,44.66210954570184
10.753,6.108,6705,325.0,2019,9,17,1,0,4,390,8,53.816109418275865,53.816109418275865
7.922,6.783,397,7925.0,2023,9,27,2,0,0,112,8,40.60610395184434,40.60610395184434
12.012,6.532,465,1392.0,2022,10,28,4,0,1,214,8,40.13382056210872,40.13382056210872
28.13,5.8,1956,7684.0,2006,2,10,4,0,17,283,16,43.95917421089724,43.95917421089724
9.495,6.662,591,6000.0,2000,8,30,2,0,23,106,21,42.52692120159725,42.52692120159725
8.104,6.6,740,5594.0,1994,2,18,4,0,29,294,13,43.61280412695417,43.61280412695417
19.514,7.7,378,26.0,1997,8,17,6,1,26,189,12,45.71902877913468,45.71902877913468
11.959,4.5,381,2309.0,2015,12,18,4,0,8,166,10,26.75439273872959,26.75439273872959
14.045,7.2,1611,3616.0,2016,8,26,4,0,7,102,21,53.17366264607933,53.17366264607933
8.572,5.7,329,7790.0,2005,12,23,4,0,18,391,10,33.054828130424994,33.054828130424994
13.53,6.962,450,8715.0,2024,2,23,4,0,-1,249,21,42.54803561761765,42.54803561761765
17.09,6.8,1902,6373.0,2010,8,4,2,0,13,244,10,51.34807069761381,51.34807069761381
40.147,5.847,4945,3476.0,2013,2,27,2,0,10,528,21,49.73653751793172,49.73653751793172
23.405,6.928,3545,6505.0,2016,6,24,4,0,7,366,14,56.62653097140141,56.62653097140141
12.084,5.5,1112,5941.0,2019,7,18,3,0,4,499,16,38.5814789320155,38.5814789320155
15.719,6.8,1247,6630.0,1989,2,17,4,0,34,360,10,48.47922333271973,48.47922333271973
14.551,7.035,1722,5896.0,2020,7,8,2,0,3,545,6,52.42356943397399,52.42356943397399
19.658,6.282,3261,5875.0,2009,10,22,3,0,14,249,6,50.82198170994279,50.82198170994279
7.21,5.8,320,5690.0,2008,11,4,1,0,15,768,24,33.47435851415409,33.47435851415409
45.316,7.866,6374,4223.0,2019,12,25,2,0,4,70,12,68.90725628462944,68.90725628462944
23.995,6.4,1362,5991.0,2008,10,16,3,0,15,101,9,46.19163796285781,46.19163796285781
28.99,7.4,1982,8350.0,1992,6,3,2,0,31,462,29,56.18350935104649,56.18350935104649
14.76,7.314,3103,1233.0,2015,10,20,1,0,8,97,8,58.80782848985095,58.80782848985095
13.711,6.5,708,5115.0,2022,4,1,4,0,1,264,19,42.66506092245883,42.66506092245883
32.793,7.944,4321,292.0,1988,6,10,4,0,35,173,5,66.5029857784589,66.5029857784589
15.662,6.326,960,6510.0,2020,10,23,4,0,3,159,10,43.44680611114607,43.44680611114607
15.178,5.987,466,1916.0,2022,11,17,3,0,1,241,29,36.79807326566369,36.79807326566369
13.316,6.1,319,4537.0,1948,5,27,3,0,75,267,11,35.18675807434201,35.18675807434201
9.565,6.023,382,7114.0,1987,4,21,1,0,36,267,8,35.82501473983503,35.82501473983503
9.648,5.998,507,300.0,2014,2,14,4,0,9,336,16,37.37042772257573,37.37042772257573
24.587,6.01,5087,5213.0,2007,9,14,4,0,16,228,19,51.29318703116995,51.29318703116995
43.356,7.785,7075,1226.0,2005,10,22,5,1,18,192,18,69.00985267035227,69.00985267035227
12.688,7.0,726,536.0,2005,12,21,2,0,18,125,7,46.12248534273464,46.12248534273464
10.679,7.136,1040,574.0,2016,8,12,4,0,7,145,10,49.58047892163642,49.58047892163642
20.529,7.5,3045,7951.0,1998,12,23,2,0,25,378,17,60.1618840009133,60.1618840009133
11.583,6.9,472,4149.0,1953,2,25,2,0,70,387,30,42.49775818059434,42.49775818059434
11.51,8.377,326,5441.0,2019,11,21,3,0,4,187,25,48.5024963516063,48.5024963516063
16.475,4.921,2256,8888.0,2016,2,6,5,1,7,106,11,37.99893733371909,37.99893733371909
5.107,8.383,1518,2650.0,2020,7,31,4,0,3,317,26,61.41224429426036,61.41224429426036
14.396,6.273,772,2261.0,2014,10,11,5,1,9,192,22,41.7172004717889,41.7172004717889
28.28,7.688,1083,9214.0,1995,9,6,2,0,28,154,4,53.72692054321286,53.72692054321286
12.634,7.468,663,6291.0,1988,10,27,3,0,35,205,9,48.52917109229001,48.52917109229001
10.54,7.5,804,9363.0,2011,12,15,3,0,12,159,5,50.181317080639225,50.181317080639225
21.452,6.8,5248,2972.0,2008,7,11,4,0,15,445,27,58.24739145651564,58.24739145651564
10.578,7.3,2327,5831.0,2013,2,7,3,0,10,157,10,56.59518310461469,56.59518310461469
28.586,6.209,4764,4249.0,2016,3,2,2,0,7,121,17,52.584348935092265,52.584348935092265
24.844,7.6,1707,1899.0,2011,4,24,6,1,12,296,10,56.56739564504871,56.56739564504871
12.49,6.982,928,5903.0,2019,9,3,1,0,4,568,35,47.71574721439822,47.71574721439822
13.18,5.42,1674,8886.0,2011,7,6,2,0,12,716,9,40.23574096788468,40.23574096788468
6.59,6.9,750,4131.0,1995,12,13,2,0,28,236,16,45.68769899717253,45.68769899717253
19.305,6.7,399,9166.0,2005,8,6,5,1,18,367,32,40.14281246562348,40.14281246562348
14.252,5.9,1008,5957.0,2011,9,2,4,0,12,110,15,40.80861862008629,40.80861862008629
16.528,6.206,537,1038.0,2017,5,26,4,0,6,234,15,39.02245022436404,39.02245022436404
8.861,7.2,638,715.0,2009,9,25,4,0,14,256,6,46.51131207151825,46.51131207151825
27.58,5.8,1913,6892.0,2003,3,28,4,0,20,439,8,43.830313317674815,43.830313317674815
20.784,6.9,1291,6241.0,1973,4,18,2,0,50,166,13,49.431232121963575,49.431232121963575
14.817,6.6,306,2665.0,2010,11,29,0,0,13,179,5,37.79719513407549,37.79719513407549
6.855,6.9,395,7927.0,1997,9,25,3,0,26,430,19,41.27175805765592,41.27175805765592
24.494,7.9,1364,8751.0,2021,1,15,4,0,2,153,11,57.02938669019058,57.02938669019058
16.599,5.376,1064,971.0,2008,10,3,4,0,15,241,23,37.47464490009959,37.47464490009959
8.619,6.258,360,4332.0,2018,8,22,2,0,5,124,5,36.85259826324717,36.85259826324717
23.747,7.883,1150,4928.0,2023,6,23,4,0,0,100,6,55.5624300599546,55.5624300599546
17.287,7.4,1037,5066.0,2018,12,25,1,0,5,171,19,51.393377871571175,51.393377871571175
6.31,8.1,547,3900.0,2003,6,22,6,1,20,227,18,51.08082982427893,51.08082982427893
9.286,6.67,442,2101.0,1991,6,20,3,0,32,297,11,40.644110366201055,40.644110366201055
39.301,8.047,2461,8313.0,2007,10,12,4,0,16,242,14,62.83684473137219,62.83684473137219
11.199,5.8,390,1157.0,2000,11,15,2,0,23,454,6,34.61850384791512,34.61850384791512
12.49,7.4,312,7511.0,1991,9,30,0,0,32,441,19,42.52190360999713,42.52190360999713
10.804,7.322,387,8181.0,2016,5,4,2,0,7,90,32,43.64648109672161,43.64648109672161
16.778,5.293,1498,8895.0,2012,3,30,4,0,11,184,14,38.70534566545705,38.70534566545705
21.539,7.347,757,7286.0,2022,2,11,4,0,1,151,14,48.71563083431451,48.71563083431451
32.947,7.404,2986,2826.0,2020,7,9,3,0,3,327,9,59.24699175407208,59.24699175407208
18.706,6.393,1890,8590.0,2007,8,24,4,0,16,344,3,48.23429681193352,48.23429681193352
30.722,6.997,9636,6025.0,2019,3,29,4,0,4,98,7,64.18603585555147,64.18603585555147
7.643,7.2,526,4885.0,2020,3,13,4,0,3,125,29,45.12384394949781,45.12384394949781
14.537,6.6,682,8579.0,2007,12,21,4,0,16,214,30,43.074866073167215,43.074866073167215
11.351,6.7,347,8947.0,2013,2,21,3,0,10,712,5,39.20975661448898,39.20975661448898
9.971,7.3,788,4460.0,2013,10,4,4,0,10,193,29,48.69659414217488,48.69659414217488
22.886,6.3,1517,4263.0,2003,11,14,4,0,20,378,28,46.14843843512012,46.14843843512012
12.836,6.3,632,7557.0,2003,11,26,2,0,20,414,11,40.63796365950831,40.63796365950831
51.288,6.3,10064,6340.0,2019,12,18,2,0,4,194,32,58.06596182986552,58.06596182986552
13.787,7.28,2318,6404.0,2006,9,9,5,1,17,126,21,56.411928935220274,56.411928935220274
8.182,6.275,812,8656.0,2001,7,27,4,0,22,626,23,42.04708771241251,42.04708771241251
6.505,5.232,538,776.0,2007,8,29,2,0,16,345,13,32.90779186699588,32.90779186699588
89.05,7.5,12121,2630.0,2014,10,15,2,0,9,386,4,70.52082946883424,70.52082946883424
9.735,7.6,512,8547.0,1962,4,1,6,1,61,453,9,47.42609642329784,47.42609642329784
4.878,6.315,562,8970.0,1972,7,2,6,1,51,203,8,39.99466085170215,39.99466085170215
25.641,6.6,4516,5159.0,2006,5,17,2,0,17,226,14,55.54298201532038,55.54298201532038
15.438,6.627,1983,3591.0,2017,6,27,1,0,6,321,6,50.3179513975476,50.3179513975476
25.39,7.794,5043,3804.0,1997,9,19,4,0,26,185,17,66.451290909079,66.451290909079
18.176,5.7,1424,106.0,2019,8,15,3,0,4,410,23,41.39298442840568,41.39298442840568
11.829,6.0,316,4247.0,2005,9,3,5,1,18,134,6,34.55341064326368,34.55341064326368
17.88,6.116,2034,6337.0,2008,8,5,1,0,15,808,25,46.59322371461386,46.59322371461386
15.878,6.7,981,2058.0,2023,11,10,4,0,0,245,14,46.16026176597492,46.16026176597492
19.328,7.5,1954,2204.0,1987,12,9,2,0,36,421,17,56.836091043146,56.836091043146
7.442,7.4,311,8943.0,2018,6,7,3,0,5,304,4,42.49822358979017,42.49822358979017
15.16,6.6,2098,7873.0,2005,7,29,4,0,18,133,16,50.48482771081618,50.48482771081618
50.477,6.829,8959,8631.0,2013,8,7,2,0,10,121,17,62.147488680262136,62.147488680262136
9.89,5.9,645,8440.0,2017,3,6,0,0,6,427,13,38.17771707231735,38.17771707231735
16.117,7.369,763,4621.0,1947,6,4,2,0,76,282,22,48.91960603836809,48.91960603836809
18.985,7.528,2989,4828.0,2009,2,27,4,0,14,391,21,60.24679980054427,60.24679980054427
7.174,7.2,646,6923.0,2009,3,27,4,0,14,312,17,46.600893320406485,46.600893320406485
22.976,8.0,5609,1494.0,1941,4,17,3,0,82,285,12,69.05844798813393,69.05844798813393
16.89,8.109,1662,5190.0,2021,1,28,3,0,2,248,6,60.13941308777545,60.13941308777545
8.783,6.349,437,3772.0,1980,3,5,2,0,43,487,7,38.61600786198006,38.61600786198006
13.055,6.2,508,7831.0,2016,4,27,2,0,7,146,16,38.64117770261324,38.64117770261324
16.295,6.102,727,4126.0,2004,2,18,2,0,19,445,51,40.21401699609618,40.21401699609618
25.448,6.632,6037,1529.0,2009,9,17,3,0,14,342,33,57.73705202728931,57.73705202728931
11.638,5.6,430,6046.0,1989,3,23,3,0,34,255,7,33.970205304580986,33.970205304580986
21.614,6.019,701,4318.0,2013,8,8,3,0,10,142,8,39.44812515883135,39.44812515883135
40.535,6.818,6475,746.0,1995,4,7,4,0,28,337,8,59.83380199028953,59.83380199028953
4.258,6.545,370,5680.0,1972,7,15,5,1,51,183,6,38.72154249976566,38.72154249976566
13.62,7.4,531,9327.0,1986,8,2,5,1,37,136,4,46.44716182112817,46.44716182112817
14.14,7.349,737,3651.0,1970,6,22,0,0,53,93,14,48.53238316698887,48.53238316698887
15.215,7.656,2097,3170.0,2016,3,31,3,0,7,238,25,58.55875182424899,58.55875182424899
9.775,5.5,860,7468.0,2013,4,18,3,0,10,239,18,37.16951977435252,37.16951977435252
19.54,6.689,4711,64.0,2008,3,27,3,0,15,491,2,56.57467721474188,56.57467721474188
16.285,7.6,3353,2077.0,2020,9,24,3,0,3,103,4,61.69610796211197,61.69610796211197
5.954,6.495,563,8164.0,2005,9,9,4,0,18,155,8,41.14617736347989,41.14617736347989
5.763,5.2,321,5582.0,2015,1,24,5,1,8,491,6,30.027668036830924,30.027668036830924
8.449,6.654,324,2614.0,2008,3,26,2,0,15,266,12,38.48557276322207,38.48557276322207
10.828,5.5,862,2396.0,2020,10,19,0,0,3,211,6,37.18228080095885,37.18228080095885
28.991,7.4,7941,7418.0,2014,2,6,3,0,9,174,14,66.45141104651486,66.45141104651486
5.542,6.1,330,5602.0,2019,1,17,3,0,4,443,8,35.39292208980008,35.39292208980008
22.082,5.406,1000,3515.0,2022,9,15,3,0,1,253,24,37.34872833697808,37.34872833697808
8.437,7.277,1099,652.0,1976,10,8,4,0,47,136,22,50.96130734358909,50.96130734358909
10.561,6.479,1924,5757.0,2008,11,7,4,0,15,251,11,48.99861179751109,48.99861179751109
7.199,7.4,790,8846.0,2014,10,10,4,0,9,128,14,49.382404961480646,49.382404961480646
6.683,6.5,313,250.0,2015,5,14,3,0,8,201,17,37.37105440840365,37.37105440840365
12.958,6.9,795,4390.0,1989,2,16,3,0,34,319,12,46.08923438232625,46.08923438232625
32.223,6.07,2892,1650.0,2009,4,16,3,0,14,184,19,48.37819928120514,48.37819928120514
29.601,6.4,3560,555.0,2019,6,26,2,0,4,429,20,52.33789877297778,52.33789877297778
9.532,6.278,344,1809.0,2018,9,12,2,0,5,320,35,36.68577185012288,36.68577185012288
17.656,6.4,2588,1143.0,2020,10,23,4,0,3,238,26,50.29777267040984,50.29777267040984
8.296,5.25,645,2196.0,2016,3,4,4,0,7,458,6,33.97169739485866,33.97169739485866
10.915,6.0,1420,2183.0,2019,10,18,4,0,4,252,3,43.5546967685826,43.5546967685826
8.726,6.355,337,6995.0,2014,10,18,5,1,9,283,20,37.00545666579459,37.00545666579459
13.859,6.2,585,209.0,2011,4,9,5,1,12,282,21,39.51458269537748,39.51458269537748
19.228,6.392,3684,2681.0,2017,9,29,4,0,6,152,13,52.49126894315301,52.49126894315301
8.522,6.9,449,1948.0,2002,9,5,3,0,21,143,19,42.15380832107412,42.15380832107412
7.337,7.5,949,8510.0,2016,4,7,3,0,7,216,20,51.4234648844594,51.4234648844594
15.432,7.14,368,7458.0,1980,11,1,5,1,43,480,20,42.20308803844936,42.20308803844936
26.64,6.8,1747,2951.0,2023,8,9,2,0,0,147,14,50.77034738226527,50.77034738226527
10.203,6.2,344,6697.0,2007,2,23,4,0,16,420,20,36.22997538559444,36.22997538559444
23.276,6.7,718,7124.0,2007,7,19,3,0,16,350,18,44.071671096731016,44.071671096731016
32.006,6.37,10017,4547.0,2002,7,3,2,0,21,623,15,58.68132386245488,58.68132386245488
12.228,7.2,605,6051.0,1993,10,1,4,0,30,410,10,46.12953589969906,46.12953589969906
14.997,4.5,376,1295.0,2009,8,11,1,0,14,113,27,26.69510334351605,26.69510334351605
14.877,8.013,892,5761.0,1945,10,8,0,0,78,289,17,54.445022272563385,54.445022272563385
10.135,6.5,549,6975.0,2009,9,12,5,1,14,159,32,41.01446880847236,41.01446880847236
12.409,7.017,470,6252.0,2004,1,20,1,0,19,391,5,43.188639245713205,43.188639245713205
13.542,6.8,756,7493.0,2001,12,21,4,0,22,161,12,45.07967012337465,45.07967012337465
5.475,6.8,304,381.0,2015,11,5,3,0,8,322,6,38.8981200809304,38.8981200809304
19.734,5.598,1103,7537.0,2003,8,15,4,0,20,147,13,39.22347987983376,39.22347987983376
21.856,6.263,384,3146.0,2023,11,2,3,0,0,145,15,37.2851630026444,37.2851630026444
12.253,7.3,974,1844.0,1997,12,12,4,0,26,169,20,50.24179353828429,50.24179353828429
14.387,6.2,3045,1199.0,2009,1,9,4,0,14,103,10,49.73382410742166,49.73382410742166
23.849,7.0,1604,8316.0,2012,9,21,4,0,11,245,22,51.66615324894882,51.66615324894882
9.65,6.0,706,1220.0,2003,3,7,4,0,20,549,23,39.36618399537944,39.36618399537944
33.277,5.738,4245,8791.0,2012,3,28,2,0,11,215,19,47.93371790130625,47.93371790130625
13.886,7.2,538,5985.0,1954,7,22,3,0,69,126,31,45.285952110544784,45.285952110544784
10.51,6.9,1336,6445.0,2018,8,10,4,0,5,226,12,49.667466682003415,49.667466682003415
13.549,6.1,1383,3549.0,2006,7,27,3,0,17,247,20,44.11967213068345,44.11967213068345
11.891,7.029,1223,5321.0,2020,12,30,2,0,3,228,17,49.975342745935,49.975342745935
22.53,6.81,2326,4074.0,2010,7,10,5,1,13,140,45,52.79340246208861,52.79340246208861
17.056,8.0,539,9344.0,2004,8,7,5,1,19,147,6,50.33255311646656,50.33255311646656
53.219,5.332,6101,3365.0,2016,6,22,2,0,7,343,28,46.47569478565491,46.47569478565491
43.123,6.4,1192,8035.0,2024,6,6,3,0,-1,204,12,45.33904910142667,45.33904910142667
28.731,7.893,1395,9279.0,2020,6,18,3,0,3,147,11,57.156104074263055,57.156104074263055
14.475,6.4,743,7652.0,1994,11,23,2,0,29,277,14,42.317062622931786,42.317062622931786
11.981,7.0,516,3835.0,1981,12,16,2,0,42,430,16,43.736300121559005,43.736300121559005
46.886,6.669,3399,5917.0,2022,1,12,2,0,1,222,6,54.22917830901976,54.22917830901976
17.355,6.868,3678,8463.0,2009,12,4,4,0,14,233,13,56.38900148005959,56.38900148005959
11.403,7.8,391,9104.0,2017,7,15,5,1,6,470,14,46.575842350365605,46.575842350365605
19.237,6.8,1159,2548.0,2019,9,12,3,0,4,337,6,47.98199193188279,47.98199193188279
10.688,5.6,960,5094.0,2012,1,26,3,0,11,358,17,38.460656690233634,38.460656690233634
13.98,7.4,1485,8879.0,2018,6,8,4,0,5,164,11,54.048439867055016,54.048439867055016
31.612,7.8,4054,8051.0,2022,12,9,4,0,1,150,9,64.8001065390862,64.8001065390862
8.024,6.0,361,4313.0,2022,9,1,3,0,1,196,17,35.34986527095463,35.34986527095463
7.147,5.917,980,7791.0,2014,9,19,4,0,9,156,13,40.759683243248254,40.759683243248254
29.497,7.918,888,4958.0,2019,3,15,4,0,4,132,38,53.7639899107991,53.7639899107991
10.145,7.327,1222,8393.0,2004,10,27,2,0,19,258,31,52.08809826817991,52.08809826817991
15.469,5.966,440,539.0,1994,7,15,4,0,29,324,22,36.32724172691589,36.32724172691589
12.006,6.5,1042,3458.0,2006,7,15,5,1,17,249,21,45.17406695750502,45.17406695750502
80.085,7.3,3393,6731.0,2024,1,8,0,0,-1,167,13,59.34728045429745,59.34728045429745
38.696,7.384,7294,2807.0,1978,7,7,4,0,45,224,6,65.68026989970565,65.68026989970565
9.767,7.699,528,3726.0,1997,2,20,3,0,26,452,25,48.28033993687705,48.28033993687705
24.71,5.9,2132,1725.0,2003,5,9,4,0,20,139,14,45.22517983898097,45.22517983898097
12.208,6.1,733,2608.0,2007,7,1,6,1,16,132,12,40.25090507454854,40.25090507454854
7.836,6.6,395,4683.0,2019,8,15,3,0,4,95,5,39.477333794279566,39.477333794279566
